City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,rain.3h,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,snow.3h,snow.1h
386,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138358,3600,3115824,Muros,200,-9.06,42.78,49.24,47.23,46.4,54.0,1022,100,3.36,320.0,,75,1.0,6434.0,ES,1581147819,1581184633,,,,,,
387,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,3500.0,1581138358,19800,1261748,Narsipatnam,200,82.62,17.67,77.0,82.72,77.0,77.0,1018,83,4.7,340.0,,75,1.0,9255.0,IN,1581123599,1581164845,,,,,,
388,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138359,32400,1861280,Itoman,200,127.67,26.12,66.92,54.12,64.4,68.0,1021,60,24.16,360.0,,40,1.0,8137.0,JP,1581113424,1581153395,,,,,,
389,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,3600.0,1581138359,18000,1165057,Shinpokh,200,71.18,34.33,52.23,45.32,50.0,53.6,1023,37,4.7,230.0,,5,1.0,7590.0,PK,1581127684,1581166251,,,,,,
390,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,4000.0,1581138359,19800,1263983,Mamit,200,92.48,23.93,66.2,62.58,66.2,66.2,1020,42,3.36,50.0,,75,1.0,9122.0,IN,1581121695,1581162016,,,,,,
391,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581138359,3600,3175788,Oga,200,10.35,46.46,20.82,13.64,6.8,28.99,1024,84,3.36,220.0,,0,1.0,6945.0,IT,1581143634,1581179501,,,,,,
392,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138359,-28800,3984997,San Quintin,200,-115.95,30.48,55.71,52.77,55.71,55.71,1017,85,5.97,333.0,,0,,,MX,1581085869,1581125085,1017.0,1014.0,,,,
393,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138359,32400,1847947,Shingu,200,135.98,33.73,53.6,38.77,53.6,53.6,1014,40,19.46,330.0,,40,1.0,7959.0,JP,1581112085,1581150745,,,,,,
394,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138359,28800,1528998,Yumen,200,97.2,40.28,40.42,25.03,40.42,40.42,1033,20,16.35,282.0,,0,,,CN,1581122050,1581159395,1033.0,868.0,,,,
395,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,,1581138184,-10800,3421719,Narsaq,200,-46.05,60.92,19.4,4.98,19.4,19.4,964,57,14.99,250.0,,47,1.0,47.0,GL,1581159999,1581190209,,,,,,
396,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138310,-18000,4160812,Key West,200,-81.78,24.56,65.88,61.0,64.99,66.2,1021,68,11.41,20.0,,75,1.0,5107.0,US,1581163550,1581203809,,,,,,
397,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581138360,-10800,3389822,Salinopolis,200,-47.36,-0.61,77.9,78.35,77.9,77.9,1010,86,15.93,51.0,7.25,100,,,BR,1581153572,1581197264,1010.0,1010.0,,,,
398,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1581138360,14400,541349,Krasnyy Yar,200,48.35,46.53,32.0,24.78,32.0,32.0,1008,71,4.61,2.0,,91,1.0,8974.0,RU,1581134532,1581170361,,,,,,
399,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,7000.0,1581138360,-10800,3430863,Mar del Plata,200,-57.56,-38.0,64.09,64.27,64.0,64.4,1017,88,5.82,230.0,,90,1.0,8305.0,AR,1581153075,1581202658,,,,,,
400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,14484.0,1581138153,-18000,5919850,Chapais,200,-74.85,49.78,-11.2,-23.21,-11.2,-11.2,1002,69,9.17,340.0,,75,1.0,859.0,CA,1581164544,1581199488,,,,,,
401,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138360,-36000,4033356,Tiarei,200,-149.33,-17.53,86.0,87.08,86.0,86.0,1013,51,8.05,100.0,,75,1.0,7318.0,PF,1581090477,1581136499,,,,,,
402,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,,1581138216,-10800,3440714,Salto,200,-57.97,-31.38,77.0,82.74,77.0,77.0,1011,87,5.99,180.0,,62,3.0,2016451.0,UY,1581153845,1581202085,,,,,,
403,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,,1581138361,-14400,3633677,Los Rastrojos,200,-69.24,10.03,71.6,72.55,71.6,71.6,1018,73,5.82,60.0,,29,1.0,8738.0,VE,1581159516,1581201823,,,,,,
404,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138361,36000,2092164,Lorengau,200,147.27,-2.02,81.9,83.48,81.9,81.9,1007,79,15.28,309.0,3.0,97,,,PG,1581106766,1581150644,1007.0,1007.0,,,,
405,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138245,3600,3351024,Caluquembe,200,14.68,-13.78,61.61,60.82,61.61,61.61,1016,90,6.33,292.0,,83,,,AO,1581137800,1581183256,1016.0,839.0,,,,
406,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,,1581138361,-10800,3430443,Necochea,200,-58.74,-38.55,62.01,62.22,62.01,62.01,1018,91,5.01,180.0,,100,3.0,2019717.0,AR,1581153297,1581203002,,,15.01,,,
407,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138208,7200,219414,Basoko,200,23.62,1.24,77.76,80.73,77.76,77.76,1012,63,3.47,99.0,,92,,,CD,1581136657,1581180108,1012.0,962.0,,,,
408,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138361,-36000,5847411,Kahului,200,-156.47,20.89,66.87,61.86,63.0,71.6,1008,60,10.29,330.0,,1,1.0,7879.0,US,1581094822,1581135582,,,,,,
409,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,16093.0,1581138312,-28800,5746545,Portland,200,-122.68,45.52,44.62,32.54,41.0,48.2,1015,81,17.22,270.0,,90,1.0,5321.0,US,1581089086,1581125098,,,,1.79,,
410,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,6000.0,1581138361,19800,1278935,Amalapuram,200,82.02,16.58,82.4,86.74,82.4,82.4,1017,69,6.93,110.0,,20,1.0,9225.0,IN,1581123666,1581165066,,,,,,
411,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138362,36000,2013465,Verkhoyansk,200,133.38,67.54,-34.73,-42.66,-34.73,-34.73,1023,88,1.54,82.0,,0,,,RU,1581119658,1581144419,1023.0,986.0,,,,
412,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138362,18000,1495626,Pangody,200,74.49,65.85,-6.29,-17.64,-6.29,-6.29,1004,97,8.52,227.0,,100,,,RU,1581132918,1581159428,1004.0,996.0,,,0.19,
413,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138362,10800,563708,Dzerzhinsk,200,43.46,56.24,7.3,-5.22,6.01,9.0,1016,77,11.18,350.0,,75,1.0,9037.0,RU,1581137371,1581169870,,,,,,
414,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138098,-10800,3893726,Constitucion,200,-72.42,-35.33,59.32,55.18,59.32,59.32,1014,50,3.65,122.0,,0,,,CL,1581156929,1581205937,1014.0,996.0,,,,
415,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138362,46800,2184707,Wanaka,200,169.15,-44.7,52.38,44.65,52.38,52.38,1018,35,5.88,183.0,,37,,,NZ,1581097779,1581149128,1018.0,892.0,,,,
416,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,,1581138362,-10800,3421319,Nuuk,200,-51.72,64.18,12.2,-4.11,12.2,12.2,978,78,18.34,350.0,,99,1.0,86.0,GL,1581162445,1581190485,,,,,,
417,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",model,,1581138362,19800,1250161,Batticaloa,200,81.69,7.71,83.55,85.82,83.55,83.55,1014,55,5.86,63.0,,21,,,LK,1581123144,1581165746,1014.0,1004.0,,,,
418,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138363,10800,468747,Yashkul,200,45.34,46.17,33.93,25.95,33.93,33.93,1009,75,6.58,19.0,,97,,,RU,1581135205,1581171134,1009.0,1010.0,,,,
419,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1581138189,39600,2172880,Byron Bay,200,153.62,-28.65,76.44,79.36,75.0,78.8,1008,83,9.17,160.0,,90,1.0,9537.0,AU,1581103281,1581151081,,,,,,
420,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138363,-14400,3579925,Saint George's,200,-61.75,12.06,77.0,77.56,77.0,77.0,1016,83,13.87,70.0,,20,1.0,8781.0,GD,1581157854,1581199890,,,,,,
421,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,,1581138363,46800,2180815,Tuatapere,200,167.68,-46.13,54.0,39.72,54.0,54.0,1022,63,21.99,222.0,0.12,78,3.0,2008959.0,NZ,1581097925,1581149688,,,38.99,,,
422,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138363,3600,2334652,Keffi,200,7.87,8.85,69.8,64.4,69.8,69.8,1013,43,8.05,50.0,,18,1.0,1173.0,NG,1581140934,1581183391,,,,,,
423,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138363,18000,1337607,Kudahuvadhoo,200,72.89,2.67,81.81,85.05,81.81,81.81,1014,73,9.93,41.0,,0,,,MV,1581124925,1581168189,1014.0,1014.0,,,,
424,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138363,3600,3097902,Ilawa,200,19.57,53.6,27.0,20.23,27.0,27.0,1027,72,3.0,246.0,,0,3.0,2007860.0,PL,1581142563,1581176146,,,5.99,,,
425,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581138364,32400,2112802,Hasaki,200,140.83,35.73,54.18,45.21,51.8,57.0,1011,40,9.17,30.0,,20,1.0,7955.0,JP,1581111112,1581149389,,,,,,
426,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138364,28800,1627877,Sembakung,200,117.25,3.82,88.66,93.38,88.66,88.66,1009,60,7.96,83.0,,39,,,ID,1581114354,1581157467,1009.0,1007.0,,,,
427,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138364,37800,2173911,Broken Hill,200,141.43,-31.95,87.8,78.6,87.8,87.8,1013,29,17.22,160.0,,40,1.0,9491.0,AU,1581105904,1581154309,,,,,,
428,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,16093.0,1581138327,-28800,5369906,Malibu,200,-118.81,34.01,52.68,48.88,48.0,57.99,1018,76,4.81,320.0,,1,1.0,3649.0,US,1581086875,1581125451,,,,,,
429,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138364,-18000,3547867,Manzanillo,200,-77.12,20.34,73.92,79.43,73.92,73.92,1018,81,1.79,52.0,,25,,,CU,1581162117,1581203005,1018.0,1017.0,,,,
430,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,,1581138364,18000,1490085,Tarko-Sale,200,77.78,64.92,-17.0,-29.06,-17.0,-17.0,1005,81,9.19,227.0,,19,3.0,265489.0,RU,1581131729,1581159038,,,,,,
431,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138364,-21600,5044290,Saint Anthony,200,-93.22,45.02,13.71,4.46,3.99,21.2,1015,73,5.82,300.0,,75,1.0,3291.0,US,1581081956,1581118087,,,,,,
432,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,14484.0,1581138176,-21600,6160603,Swift Current,200,-107.8,50.28,17.6,5.81,17.6,17.6,1008,92,11.41,230.0,,75,1.0,996.0,CA,1581086219,1581120822,,,,,,
433,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138365,-18000,3674676,Mitu,200,-70.17,1.2,73.22,79.25,73.22,73.22,1010,84,1.16,44.0,,10,,,CO,1581159164,1581202622,1010.0,988.0,,,,
434,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138365,25200,1633419,Padang,200,100.35,-0.95,74.48,81.54,74.48,74.48,1012,85,0.72,278.0,4.44,95,,,ID,1581118098,1581161835,1012.0,937.0,,,,
435,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138365,10800,567774,Chudovo,200,31.68,59.12,22.37,14.72,22.37,22.37,1018,95,4.92,204.0,,91,,,RU,1581140879,1581172017,1018.0,1012.0,,,,
436,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,8047.0,1581138091,-18000,6144312,Sept-Iles,200,-66.38,50.2,7.45,-5.28,6.8,8.01,992,71,11.41,360.0,,90,1.0,1013.0,CA,1581162579,1581197387,,,21.92,,,
437,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,,1581138239,36000,2170581,Coolum Beach,200,153.1,-26.53,79.56,87.37,78.01,80.01,1006,89,5.59,105.0,1.13,79,3.0,2031008.0,AU,1581103589,1581151022,,,,,,
438,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,6000.0,1581138365,0,2293428,Adiake,200,-3.3,5.29,78.8,90.88,78.8,78.8,1010,100,1.12,270.0,,38,1.0,1162.0,CI,1581143381,1581186306,,,,,,
439,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581138365,43200,2126682,Bilibino,200,166.44,68.05,-21.35,-29.38,-21.35,-21.35,1036,71,1.86,71.0,,82,,,RU,1581112033,1581136175,1036.0,975.0,,,,
440,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581138365,12600,133595,Gerash,200,54.14,27.67,46.4,42.64,46.4,46.4,1021,87,3.71,145.0,,4,1.0,7497.0,IR,1581131189,1581170926,,,,,,
441,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138366,-18000,3945985,Camana,200,-72.71,-16.62,65.84,67.6,65.84,65.84,1015,86,3.71,184.0,,98,,,PE,1581158578,1581204427,1015.0,919.0,,,,
442,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138366,39600,2119283,Zyryanka,200,150.85,65.75,-31.27,-42.07,-31.27,-31.27,1032,87,6.67,150.0,,1,,,RU,1581114592,1581141100,1032.0,1025.0,,,,
443,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138366,28800,1529484,Kumul,200,93.45,42.8,27.93,20.82,27.93,27.93,1035,52,2.66,277.0,,0,,,CN,1581123240,1581160005,1035.0,922.0,,,,
444,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581138366,-12600,5905393,Bonavista,200,-53.11,48.65,39.4,23.14,39.4,39.4,978,99,24.61,217.0,5.25,100,,,CA,1581159160,1581194436,978.0,975.0,,,,
445,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138366,-21600,3616726,San Juan del Sur,200,-85.87,11.25,79.65,77.02,79.65,79.65,1013,77,19.86,59.0,,36,,,NI,1581077200,1581119315,1013.0,1012.0,,,,
446,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138366,-10800,3429594,Reconquista,200,-59.65,-29.15,81.25,81.86,81.25,81.25,1008,51,5.64,145.0,,47,,,AR,1581154450,1581202286,1008.0,1004.0,,,,
447,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581138366,-10800,3397660,Jaicos,200,-41.14,-7.36,69.19,74.34,69.19,69.19,1011,94,2.15,49.0,,74,,,BR,1581151637,1581196214,1011.0,971.0,,,,
448,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581138367,-10800,3384481,Distrikt Brokopondo,200,-55.17,4.75,69.33,72.28,69.33,69.33,1013,89,4.88,57.0,,15,,,SR,1581155794,1581198791,1013.0,1004.0,,,,
449,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138367,18000,1486369,Yarkovo,200,67.08,57.4,14.76,5.16,14.76,14.76,999,94,7.18,14.0,,100,,,RU,1581131973,1581163930,999.0,993.0,,,0.56,
450,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138367,3600,2396518,Port-Gentil,200,8.78,-0.72,83.37,85.51,83.37,83.37,1012,76,14.58,214.0,0.13,100,,,GA,1581140091,1581183797,1012.0,1012.0,,,,
451,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,,1581138367,28800,2063042,Port Hedland,200,118.57,-20.32,86.0,79.88,86.0,86.0,1003,74,31.09,10.0,,90,1.0,9585.0,AU,1581112380,1581158807,,,42.5,,,
452,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138332,32400,1634614,Nabire,200,135.48,-3.37,85.77,91.33,85.77,85.77,1008,64,5.66,329.0,,96,,,ID,1581109507,1581153563,1008.0,986.0,,,,
453,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138367,0,2630299,Hofn,200,-15.21,64.25,41.97,26.17,41.97,41.97,972,67,21.65,239.0,0.44,87,,,IS,1581153729,1581181675,972.0,972.0,,,,
454,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138367,3600,2396853,Omboue,200,9.26,-1.57,75.18,83.43,75.18,75.18,1012,95,2.37,136.0,,100,,,GA,1581139920,1581183738,1012.0,1008.0,,,,
455,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138368,-10800,3408064,Remanso,200,-42.08,-9.62,72.48,76.28,72.48,72.48,1011,86,5.12,70.0,1.44,94,,,BR,1581151711,1581196591,1011.0,961.0,,,,
456,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,6000.0,1581138247,39600,6255012,Flinders,200,150.86,-34.58,68.32,68.7,64.4,71.01,1020,100,11.41,130.0,,40,1.0,9594.0,AU,1581103380,1581152307,,,,,,
457,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138368,28800,1688781,City of San Pedro,200,121.02,14.35,85.06,93.25,84.2,86.0,1014,74,4.7,90.0,,75,1.0,8160.0,PH,1581114153,1581155858,,,,,,
458,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,,1581138368,46800,2208248,Kaitangata,200,169.85,-46.28,57.0,55.63,57.0,57.0,1003,68,1.01,203.0,0.25,90,3.0,2031989.0,NZ,1581097381,1581149190,,,8.01,,,
459,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581138368,28800,2036113,Liaoyang,200,123.17,41.27,26.6,17.82,26.6,26.6,1032,32,4.47,360.0,,0,1.0,9680.0,CN,1581115933,1581153045,,,,,,
460,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138368,3600,3347019,Mossamedes,200,12.15,-15.2,75.54,79.07,75.54,75.54,1014,85,7.94,222.0,,96,,,AO,1581138307,1581183964,1014.0,1014.0,,,,
461,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,16093.0,1581138369,-18000,4362001,Mayo,200,-76.51,38.89,34.09,19.51,30.99,37.4,1014,59,17.22,280.0,,40,1.0,4003.0,US,1581163559,1581201270,,,25.28,,,
462,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581138369,-3600,3374120,Vila do Maio,200,-23.22,15.13,73.4,65.28,73.4,73.4,1016,49,16.11,10.0,,100,1.0,2462.0,CV,1581148817,1581190432,,,,,,
463,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138369,21600,1185095,Teknaf,200,92.31,20.86,79.7,76.03,79.7,79.7,1016,23,2.1,349.0,,53,,,BD,1581121504,1581162288,1016.0,1005.0,,,,
464,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138125,0,2381972,Adrar,200,-10.07,20.5,63.32,52.0,63.32,63.32,1019,16,10.67,61.0,,100,,,MR,1581146042,1581186895,1019.0,973.0,,,,
465,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138369,28800,2037335,Fuyu,200,124.82,45.18,5.88,-2.29,5.88,5.88,1033,80,3.4,242.0,,0,,,CN,1581116016,1581152171,1033.0,1010.0,,,,
466,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138369,19800,1263752,Mangrol,200,70.12,21.12,73.22,65.46,73.22,73.22,1019,49,15.39,48.0,,0,,,IN,1581126847,1581167596,1019.0,1018.0,,,,
467,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138231,-10800,3466165,Cidreira,200,-50.21,-30.18,76.73,69.3,76.73,76.73,1012,86,28.79,32.0,,5,,,BR,1581152091,1581200114,1012.0,1012.0,,,,
468,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,16093.0,1581138302,-25200,5493811,Taos,200,-105.57,36.41,34.36,24.98,33.8,36.0,1018,59,8.05,270.0,,40,1.0,3371.0,US,1581083933,1581122038,,,17.22,,,
469,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138370,10800,371466,Leer,200,30.14,8.3,82.67,73.08,82.67,82.67,1013,16,10.65,36.0,,9,,,SS,1581135553,1581178082,1013.0,968.0,,,,
470,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,,1581138370,3600,3125287,Cervo,200,-7.41,43.67,52.02,42.85,46.99,55.99,1020,1,3.62,313.0,3.56,100,3.0,2007090.0,ES,1581147531,1581184129,,,,,,
471,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138370,19800,1269545,Jahazpur,200,75.28,25.62,66.52,59.43,66.52,66.52,1021,34,7.76,78.0,,0,,,IN,1581125953,1581166014,1021.0,985.0,,,,
472,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138370,43200,4031574,Provideniya,200,-173.3,64.38,-24.21,-36.92,-24.21,-24.21,1020,86,10.2,7.0,,0,,,RU,1581191635,1581219655,1020.0,975.0,,,,
473,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581138370,14400,935214,Saint-Pierre,200,55.48,-21.34,78.13,73.8,70.0,82.4,1015,58,14.99,110.0,,0,1.0,2127.0,RE,1581127449,1581174022,,,,,,
474,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138370,10800,543899,Kostomuksha,200,30.58,64.57,19.02,10.56,19.02,19.02,1013,94,5.75,257.0,,95,,,RU,1581142889,1581170535,1013.0,985.0,,,,
475,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138371,7200,146214,Paphos,200,32.42,34.77,48.67,34.32,44.01,51.8,1012,66,20.8,300.0,,75,1.0,6374.0,CY,1581137022,1581175519,,,,,,
476,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138371,3600,2314705,Kikwit,200,18.82,-5.04,73.99,80.89,73.99,73.99,1013,89,1.79,120.0,0.81,99,,,CD,1581137398,1581181671,1013.0,955.0,,,,
477,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1581138371,0,2656708,Ayr,200,-4.63,55.46,40.87,27.14,39.0,42.8,999,86,19.46,240.0,,96,1.0,1441.0,GB,1581148731,1581181595,,,,,,
478,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138371,28800,2027244,Bagdarin,200,113.6,54.43,13.71,7.14,13.71,13.71,1022,74,1.07,251.0,,100,,,RU,1581120186,1581153386,1022.0,876.0,,,,
479,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,16093.0,1581138371,-36000,5847486,Kailua,200,-157.74,21.4,67.48,61.18,62.6,71.6,1008,64,13.87,340.0,,20,1.0,7877.0,US,1581095165,1581135849,,,,,,
480,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138372,3600,2525041,Cefalu,200,14.02,38.04,41.65,35.64,36.0,46.0,1024,66,4.12,145.0,,0,3.0,2009312.0,IT,1581141759,1581179614,,,,,,
481,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581138372,32400,1852357,Shimoda,200,138.95,34.67,56.97,49.05,53.6,60.01,1010,54,10.29,20.0,,20,1.0,8070.0,JP,1581111461,1581149943,,,,,,
482,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138372,18000,1513990,Gazli,200,63.45,40.13,61.02,40.1,61.02,61.02,1010,27,29.55,182.0,,0,,,UZ,1581130127,1581167519,1010.0,987.0,,,,
483,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581138373,-18000,3545867,Nueva Gerona,200,-82.8,21.88,73.2,71.01,73.2,73.2,1018,88,16.93,49.0,,78,,,CU,1581163592,1581204256,1018.0,1017.0,,,,
