City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.3h,snow.3h,rain.1h,snow.1h
350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,16093.0,1581187650,-18000,4362001,Mayo,200,-76.51,38.89,42.3,32.0,39.0,45.0,1024,38,9.17,250.0,40,1.0,6218.0,US,1581163559,1581201270,,,,,,,
351,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187650,25200,2022572,Khatanga,200,102.5,71.97,-11.38,-20.87,-11.38,-11.38,1005,96,4.94,239.0,66,,,RU,1581216359,1581235349,1005.0,1002.0,,,,,
352,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187650,28800,1714733,Dingle,200,122.67,11.0,73.4,78.49,73.4,73.4,1013,97,6.85,9.0,78,,,PH,1581199917,1581242109,1013.0,997.0,,0.5,,,
353,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187650,3600,239300,Gambo,200,22.26,4.65,82.11,81.75,82.11,82.11,1005,32,0.45,342.0,42,,,CF,1581137205,1581180213,1005.0,948.0,,,,,
354,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,16093.0,1581187485,-28800,5746545,Portland,200,-122.68,45.52,43.93,38.14,39.99,46.99,1022,70,4.7,,90,1.0,5893.0,US,1581175405,1581211587,,,,,,0.32,
355,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187650,25200,1214488,Meulaboh,200,96.13,4.14,82.26,87.48,82.26,82.26,1014,73,6.82,85.0,87,,,ID,1581205841,1581248924,1014.0,1013.0,,2.0,,,
356,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581187460,-10800,3455036,Paraty,200,-44.71,-23.22,91.4,91.63,91.4,91.4,1012,36,5.82,,75,1.0,8365.0,BR,1581151358,1581198206,,,,,,,
357,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187650,28800,2038665,Alihe,200,123.72,50.57,-5.3,-13.52,-5.3,-5.3,1020,94,3.0,310.0,66,,,CN,1581203367,1581238154,1020.0,940.0,,,,,
358,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581187650,-14400,3629710,Puerto Ayacucho,200,-67.62,5.66,93.2,92.48,93.2,93.2,1011,41,11.41,50.0,20,1.0,8586.0,VE,1581158841,1581201721,,,,,,,
359,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581187650,3600,2523660,Racale,200,18.09,39.96,45.34,38.26,42.8,48.2,1028,66,6.93,20.0,5,1.0,6707.0,IT,1581140986,1581178433,,,,,,,
360,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187651,10800,500667,Rudnya,200,31.09,54.95,26.76,20.01,26.76,26.76,1023,96,4.21,205.0,93,,,RU,1581140065,1581173114,1023.0,997.0,,,,,
361,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187651,-21600,4001056,La Orilla,200,-102.23,17.98,89.92,91.54,89.92,89.92,1016,34,1.5,209.0,10,,,MX,1581167973,1581209202,1016.0,1003.0,,,,,
362,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187651,21600,1516589,Zhezkazgan,200,67.71,47.8,34.07,28.11,34.07,34.07,1004,95,4.43,179.0,100,,,KZ,1581216380,1581252027,1004.0,955.0,,1.19,,,
363,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,16093.0,1581187651,-21600,4617305,Davidson,200,-86.78,36.15,47.14,35.96,44.6,50.0,1022,49,12.75,270.0,40,1.0,4609.0,US,1581165745,1581204014,,,20.8,,,1.02,
364,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581187651,25200,1502389,Koshurnikovo,200,93.3,54.17,23.38,16.97,23.38,23.38,1009,94,2.84,125.0,100,,,RU,1581211284,1581244839,1009.0,953.0,,,0.25,,
365,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187651,36000,2090021,Namatanai,200,152.43,-3.67,82.94,87.48,82.94,82.94,1006,72,8.28,271.0,100,,,PG,1581191827,1581235913,1006.0,1005.0,,,,,
366,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187651,19800,1260911,Padra,200,73.08,22.23,67.71,56.84,67.71,67.71,1017,26,12.84,52.0,0,,,IN,1581212590,1581253240,1017.0,1015.0,,,,,
367,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187651,0,2522325,Aguimes,200,-15.45,27.91,64.9,52.56,59.0,68.0,1027,68,24.16,10.0,40,1.0,2378.0,ES,1581147902,1581187617,,,,,,,
368,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,8000.0,1581187572,3600,2757220,Den Helder,200,4.76,52.96,45.97,38.61,44.01,48.0,1016,100,11.41,210.0,90,1.0,1533.0,NL,1581145995,1581179823,,,,,,,
369,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187651,43200,2126710,Beringovskiy,200,179.32,63.05,-17.99,-34.96,-17.99,-17.99,1015,94,17.96,324.0,81,,,RU,1581192921,1581221912,1015.0,1015.0,,,,,
370,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187651,19800,1259385,Port Blair,200,92.75,11.67,79.68,82.72,79.68,79.68,1014,71,7.65,53.0,4,,,IN,1581207141,1581249247,1014.0,1014.0,,,,,
371,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,4023.0,1581187651,-21600,6148373,Sioux Lookout,200,-91.92,50.1,6.12,-6.03,5.0,6.8,1011,71,10.29,210.0,90,1.0,979.0,CA,1581168686,1581203540,,,,,,,
372,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187651,36000,2027316,Ayan,200,138.17,56.45,-17.12,-26.63,-17.12,-17.12,1026,58,4.47,285.0,0,,,RU,1581200992,1581233593,1026.0,995.0,,,,,
373,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187652,25200,1215502,Banda Aceh,200,95.32,5.56,71.47,75.22,71.47,71.47,1014,92,6.04,139.0,36,,,ID,1581206127,1581249027,1014.0,993.0,,,,,
374,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187652,19800,1253220,Vetapalem,200,80.32,15.78,70.84,73.38,70.84,70.84,1015,87,6.29,102.0,0,,,IN,1581210398,1581251956,1015.0,1014.0,,,,,
375,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187652,25200,1503527,Khovu-Aksy,200,93.6,51.13,5.16,-8.95,5.16,5.16,1029,80,13.89,189.0,92,,,RU,1581210678,1581245302,1029.0,834.0,,,,,
376,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1581187652,39600,2136697,Lakatoro,200,167.42,-16.1,80.6,86.38,80.6,80.6,1001,83,8.05,90.0,90,1.0,7311.0,VU,1581187393,1581233152,,,,,,,
377,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581187652,25200,1621313,Ambulu,200,113.61,-8.35,80.37,86.23,80.37,80.37,1010,81,6.91,333.0,84,,,ID,1581200840,1581245535,1010.0,1010.0,,3.25,,,
378,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13d'}]",stations,11265.0,1581187652,-18000,4191014,DeKalb County,200,-84.23,33.75,35.83,30.97,30.2,41.0,1024,100,3.36,80.0,90,1.0,3730.0,US,1581164906,1581203629,,,,,,0.76,0.76
379,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187652,32400,2128975,Nemuro,200,145.57,43.32,14.14,-0.69,14.14,14.14,1015,68,15.61,336.0,96,,,JP,1581197130,1581233903,1015.0,1014.0,,,,,
380,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",stations,10000.0,1581187652,0,2610343,Vestmanna,200,-7.17,62.16,37.4,20.77,37.4,37.4,971,93,24.16,170.0,79,1.0,1596.0,FO,1581151067,1581180478,,,,,3.13,,
381,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187652,25200,1498283,Mugur-Aksy,200,90.5,50.35,6.98,-3.37,6.98,6.98,1025,64,7.0,209.0,100,,,RU,1581211296,1581246172,1025.0,759.0,,,,,
382,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,6000.0,1581187652,12600,123941,Minab,200,57.08,27.15,66.2,66.38,66.2,66.2,1019,77,4.7,20.0,11,1.0,7477.0,IR,1581130441,1581170262,,,,,,,
383,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,,1581187563,-25200,4017152,Benjamin Hill,200,-111.1,30.17,71.47,67.51,70.0,73.0,1016,28,1.99,135.0,7,3.0,2009187.0,MX,1581171035,1581210398,,,5.99,,,,
384,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,14484.0,1581187652,-14400,5886182,Antigonish,200,-62.0,45.62,21.76,5.32,19.4,24.01,1008,73,19.46,290.0,75,1.0,876.0,CA,1581160869,1581196995,,,26.4,,,,
385,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187652,3600,3019766,La Baule-Escoublac,200,-2.36,47.29,46.51,41.34,44.01,48.99,1022,93,6.93,190.0,75,1.0,6583.0,FR,1581146796,1581182439,,,,,,,
386,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187653,7200,1040938,Manjacaze,200,33.88,-24.71,80.89,84.99,80.89,80.89,1011,75,8.3,70.0,63,,,MZ,1581132368,1581179472,1011.0,1005.0,,0.31,,,
387,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581187653,-10800,3457566,Mascote,200,-39.3,-15.56,84.2,92.46,84.2,84.2,1013,79,5.82,120.0,75,1.0,8436.0,BR,1581150633,1581196335,,,,,,,
388,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187653,25200,1586350,Cam Ranh,200,109.16,11.92,77.0,77.86,77.0,77.0,1017,88,14.99,20.0,75,1.0,9304.0,VN,1581203219,1581245291,,,,,,,
389,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187653,-18000,3694112,Paita,200,-81.11,-5.09,62.6,58.44,62.6,62.6,1012,100,14.99,240.0,40,1.0,8685.0,PE,1581161381,1581205656,,,,,,,
390,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,,1581187653,32400,1857594,Masuda,200,131.85,34.67,39.0,32.72,39.0,39.0,1022,31,1.01,327.0,93,3.0,20483.0,JP,1581199511,1581238108,,,1.99,,1.19,,
391,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,16093.0,1581187399,-18000,4946620,Palmer,200,-72.33,42.16,31.64,16.9,25.0,37.0,1019,43,16.11,260.0,90,1.0,3598.0,US,1581162918,1581199905,,,23.04,,,,
392,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]",stations,10000.0,1581187653,-14400,3577955,Biabou,200,-61.13,13.2,82.4,80.94,82.4,82.4,1015,78,20.8,100.0,75,1.0,8798.0,VC,1581157782,1581199664,,,,,,,
393,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581187653,-10800,3407980,Alenquer,200,-54.74,-1.94,80.6,84.49,80.6,80.6,1011,83,11.41,110.0,75,1.0,8445.0,BR,1581155257,1581199122,,,,,,,
394,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581187653,0,2250645,Kedougou,200,-12.17,12.56,98.6,95.67,98.6,98.6,1010,22,6.93,40.0,0,1.0,2433.0,SN,1581145991,1581187954,,,,,,,
395,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187653,25200,1490796,Strezhevoy,200,77.59,60.73,3.2,-6.9,3.2,3.2,998,84,6.71,340.0,90,1.0,8986.0,RU,1581216566,1581247099,,,,,,,
396,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,2200.0,1581187653,39600,2155562,Nelson Bay,200,152.15,-32.72,69.21,59.32,68.0,70.0,1009,94,28.86,130.0,90,1.0,9605.0,AU,1581189713,1581238162,,,40.26,,,,
397,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187653,-18000,3670513,Sabanagrande,200,-74.76,10.79,88.84,88.12,87.8,89.6,1012,52,13.87,10.0,40,1.0,8584.0,CO,1581160891,1581203098,,,,,,,
398,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187654,18000,1486321,Yar-Sale,200,70.83,66.83,-9.35,-20.61,-9.35,-9.35,1001,89,8.12,222.0,0,,,RU,1581134259,1581159844,1001.0,998.0,,,,,
399,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187654,-10800,3391889,Pitimbu,200,-34.81,-7.47,87.8,88.21,87.8,87.8,1011,58,13.87,100.0,40,1.0,8391.0,BR,1581150110,1581194702,,,,,,,
400,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187654,14400,148251,Julfa,200,45.63,38.96,41.0,31.26,41.0,41.0,1000,75,11.41,300.0,90,1.0,8839.0,AZ,1581134274,1581171926,,,,,,,
401,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,16093.0,1581187654,-21600,5517061,Big Spring,200,-101.48,32.25,54.23,43.84,50.0,57.99,1019,47,12.75,150.0,1,1.0,3489.0,US,1581168908,1581207907,,,19.46,,,,
402,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187654,14400,583345,Aleksandrov Gay,200,48.57,50.15,14.45,1.15,14.45,14.45,1017,86,13.47,4.0,76,,,RU,1581135015,1581169774,1017.0,1015.0,,,,,
403,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581187654,-3600,3372964,Lagoa,200,-27.98,39.05,63.32,54.14,63.32,63.32,1027,86,21.5,266.0,100,,,PT,1581151937,1581189597,1027.0,1027.0,,,,,
404,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,,1581187654,32400,2129218,Yoichi,200,140.77,43.2,1.51,-6.95,1.0,1.99,1017,46,3.02,123.0,34,3.0,20766.0,JP,1581198267,1581235071,,,,,,,
405,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187654,32400,1855540,Naze,200,129.48,28.37,57.2,45.01,57.2,57.2,1022,71,20.8,340.0,75,1.0,8002.0,JP,1581199533,1581239224,,,,,,,
406,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187654,12600,134602,Fereydunkenar,200,52.52,36.69,51.8,46.99,51.8,51.8,1006,81,6.93,240.0,20,1.0,7498.0,IR,1581132388,1581170504,,,,,,,
407,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581187654,-10800,3402429,Caucaia,200,-38.65,-3.74,85.03,83.86,84.0,86.0,1010,62,16.11,90.0,20,1.0,8363.0,BR,1581151278,1581195378,,,,,,,
408,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,9000.0,1581187654,-18000,3698359,Chicama,200,-79.15,-7.84,73.4,76.1,73.4,73.4,1012,83,6.93,180.0,20,1.0,8690.0,PE,1581160729,1581205367,,,,,,,
409,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187654,32400,1853174,Sakaiminato,200,133.23,35.55,37.4,23.77,37.4,37.4,1024,59,16.11,10.0,75,1.0,8028.0,JP,1581199263,1581237694,,,27.51,,,,
410,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187655,7200,710129,Derazhnya,200,27.43,49.27,24.84,16.16,24.84,24.84,1028,76,6.26,269.0,90,,,UA,1581139945,1581174991,1028.0,989.0,,,,,
411,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581187624,12600,140463,Birjand,200,59.22,32.87,48.2,30.76,48.2,48.2,1016,31,21.92,70.0,0,1.0,7481.0,IR,1581130417,1581169259,,,,,,,
412,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187655,3600,2315026,Kasongo-Lunda,200,16.82,-6.47,72.99,79.02,72.99,72.99,1011,86,1.57,132.0,99,,,CD,1581137784,1581182245,1011.0,928.0,,,,,
413,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,14484.0,1581187656,-18000,5972291,Havre-Saint-Pierre,200,-63.6,50.23,8.6,-5.8,8.6,8.6,1003,46,13.87,270.0,1,1.0,812.0,CA,1581161918,1581196714,,,,,,,
414,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187656,-14400,3901501,Villazon,200,-65.59,-22.09,62.6,51.78,62.6,62.6,1014,50,16.62,65.0,72,,,BO,1581156460,1581203127,1014.0,679.0,,0.44,,,
415,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187656,10800,1061335,Mananjary,200,48.33,-21.22,79.57,83.37,79.57,79.57,1018,82,10.2,59.0,49,,,MG,1581129175,1581175728,1018.0,1016.0,,1.38,,,
416,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,,1581187560,-10800,3836277,Santa Fe,200,-60.7,-31.63,84.97,93.76,82.99,88.0,1008,75,4.0,155.0,9,3.0,2008823.0,AR,1581154477,1581202763,,,13.0,,,3.05,
417,"[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",model,,1581187656,10800,304916,Malazgirt,200,42.54,39.14,13.48,6.06,13.48,13.48,1007,96,3.2,280.0,100,,,TR,1581135034,1581172649,1007.0,791.0,,,4.25,,
418,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,,1581187478,-21600,5961417,Gimli,200,-96.99,50.63,11.86,3.16,10.0,14.0,1016,86,5.01,307.0,96,3.0,19218.0,CA,1581169986,1581204674,,,5.99,,,,
419,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187657,25200,1489401,Toora-Khem,200,96.11,52.47,13.53,6.19,13.53,13.53,1022,88,2.84,134.0,89,,,RU,1581210302,1581244473,1022.0,884.0,,,,,
420,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187657,-10800,3380290,Sinnamary,200,-52.95,5.38,79.81,78.85,79.81,79.81,1012,77,17.05,46.0,42,,,GF,1581155302,1581198218,1012.0,1012.0,,1.19,,,
421,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187657,14400,286245,Sur,200,59.53,22.57,67.37,66.99,67.37,67.37,1020,63,3.04,142.0,63,,,OM,1581129496,1581170031,1020.0,1002.0,,,,,
422,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187657,7200,1052373,Beira,200,34.84,-19.84,82.4,47.79,82.4,82.4,1013,83,81.65,360.0,40,1.0,2194.0,MZ,1581132519,1581178859,,,,,,,
423,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187657,25200,1649150,Bengkulu,200,102.27,-3.8,72.23,77.4,72.23,72.23,1013,89,3.31,3.0,100,,,ID,1581203859,1581247959,1013.0,996.0,,,,,
424,"[{'id': 761, 'main': 'Dust', 'description': 'dust', 'icon': '50n'}]",stations,3500.0,1581187658,10800,102527,Sakakah,200,40.21,29.97,53.6,36.09,53.6,53.6,1022,32,23.04,300.0,4,1.0,7431.0,SA,1581134722,1581174079,,,,,,,
425,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,24140.0,1581187658,-25200,5882953,Aklavik,200,-135.01,68.22,-23.37,-31.16,-25.6,-20.2,1015,74,1.43,178.0,40,1.0,821.0,CA,1581184264,1581208646,,,,,,,
426,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187384,14400,286987,Nizwa,200,57.53,22.93,65.44,61.09,65.44,65.44,1020,39,3.74,159.0,87,,,OM,1581130003,1581170484,1020.0,911.0,,,,,
427,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187658,25200,8079926,Labuhan,200,112.21,-6.88,75.76,83.28,75.76,75.76,1011,90,2.62,272.0,97,,,ID,1581201273,1581245774,1011.0,999.0,,,,,
428,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187658,39600,2138555,Poum,200,164.02,-20.23,81.77,77.25,81.77,81.77,1004,81,26.78,113.0,78,,,NC,1581187908,1581234268,1004.0,1004.0,,0.56,,,
429,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187658,7200,372753,Kassala,200,36.4,15.45,73.38,69.96,73.38,73.38,1013,58,10.4,46.0,45,,,SD,1581134533,1581176097,1013.0,950.0,,,,,
430,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187658,18000,1168312,Pasni,200,63.47,25.26,67.59,67.01,67.59,67.59,1022,61,3.04,191.0,0,,,PK,1581128758,1581168878,1022.0,1012.0,,,,,
431,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187658,7200,705104,Rozkishne,200,37.59,48.5,14.36,4.62,14.36,14.36,1024,90,7.27,10.0,99,,,UA,1581137393,1581172666,1024.0,1004.0,,,,,
432,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,,1581187658,7200,965301,Edendale,200,30.31,-29.65,73.99,80.65,73.99,73.99,1014,85,1.01,194.0,81,3.0,2002439.0,ZA,1581132803,1581180751,,,8.01,7.37,,,
433,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187659,0,2370473,Quebo,200,-14.93,11.33,94.17,86.0,94.17,94.17,1009,14,9.8,227.0,0,,,GW,1581146570,1581188699,1009.0,1007.0,,,,,
434,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,11265.0,1581187659,-18000,4231997,Avera,200,-82.53,33.19,46.54,42.21,41.0,51.8,1026,86,4.7,80.0,90,1.0,4414.0,US,1581164447,1581203272,,,,,,0.51,
435,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,,1581187659,46800,2194098,Ahipara,200,173.17,-35.17,57.0,51.66,57.0,57.0,1020,100,13.42,157.0,72,3.0,2016422.0,NZ,1581184424,1581233361,,,,,,,
436,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,,1581187659,46800,2191562,Dunedin,200,170.5,-45.87,52.0,48.04,52.0,52.0,1002,70,4.0,225.0,100,3.0,2031989.0,NZ,1581183778,1581235289,,,13.0,,,,
437,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187490,3600,2886242,Cologne,200,6.95,50.93,46.78,42.53,42.01,50.0,1020,75,3.36,180.0,88,1.0,1850.0,DE,1581145119,1581179648,,,,,,,
438,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187659,3600,3175096,Laas,200,10.7,46.62,30.87,22.89,24.01,37.4,1025,54,4.7,220.0,99,1.0,6945.0,IT,1581143572,1581179395,,,,,,,
439,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187659,10800,1067565,Beloha,200,45.05,-25.17,75.87,77.74,75.87,75.87,1013,81,9.89,128.0,0,,,MG,1581129648,1581176830,1013.0,992.0,,,,,
440,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187659,25200,1631637,Pemangkat,200,108.97,1.17,76.41,83.05,76.41,76.41,1012,87,3.85,16.0,100,,,ID,1581202570,1581246032,1012.0,1010.0,,0.13,,,
441,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187659,21600,1519924,Kushmurun,200,64.63,52.45,6.44,-2.96,6.44,6.44,1006,91,5.86,326.0,100,,,KZ,1581217844,1581252042,1006.0,990.0,,,,,
442,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187659,-10800,3855065,General Roca,200,-67.58,-39.03,78.8,73.74,78.8,78.8,1019,50,13.87,110.0,40,1.0,8310.0,AR,1581155366,1581205177,,,,,,,
443,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187659,36000,2014573,Uglekamensk,200,133.23,43.22,1.72,-7.51,1.72,1.72,1027,71,4.83,14.0,0,,,RU,1581200077,1581236880,1027.0,995.0,,,,,
444,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581187659,-18000,3685702,Cravo Norte,200,-70.2,6.3,96.51,92.08,96.51,96.51,1011,29,13.02,38.0,49,,,CO,1581159502,1581202298,1011.0,999.0,,,,,
445,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187660,25200,1628884,Sampit,200,112.95,-2.53,76.03,85.17,76.03,76.03,1011,95,1.63,276.0,100,,,ID,1581201377,1581245314,1011.0,1009.0,,,,,
446,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,8000.0,1581187660,0,2294665,Teshie,200,-0.11,5.58,86.0,91.85,86.0,86.0,1009,70,8.05,180.0,57,1.0,1126.0,GH,1581142634,1581185521,,,,,,,
